Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value
4,83,52.0,0,77620.0,1192792.0,554743.0,638049.0,4349002.0
4,54,36.0,1,48600.0,976860.0,404838.0,572022.0,4471006.0
1,1,100.0,1,2404.0,123518.0,34137.0,89381.0,717000.0
3,14,16.0,0,14884.0,322834.0,171613.0,151221.0,1181000.0
3,37,92.0,0,68573.0,2080505.0,459439.0,1621066.0,12752000.0
4,40,8.0,0,45581.0,1300882.0,260268.0,1040614.0,8416000.0
3,38,13.0,0,49466.0,1004654.0,401664.0,602991.0,4696000.0
4,80,59.0,0,75600.0,1444716.0,861840.0,582876.0,4450996.0
3,12,4.0,0,11210.0,398964.0,99769.0,299195.0,2439000.0
4,30,16.0,0,24801.0,693188.0,249994.0,443194.0,3547000.0
3,8,18.0,1,8340.0,367460.0,202078.0,165382.0,1336000.0
1,25,5.0,0,67671.0,2762330.0,773480.0,1988850.0,15016001.0
4,17,14.0,0,15189.0,447316.0,195027.0,252289.0,2017998.0
1,12,86.0,0,3812.0,180636.0,50168.0,130468.0,995000.0
1,12,88.0,0,3812.0,192506.0,71437.0,121069.0,969002.0
3,12,12.0,0,14780.0,168788.0,86167.0,82621.0,529005.0
3,35,12.0,0,29990.0,794735.0,206631.0,588104.0,4729000.0
3,23,14.0,1,29086.0,780668.0,263228.0,517440.0,4134000.0
3,13,108.0,1,8136.0,144251.0,59800.0,84451.0,598999.0
3,56,107.0,0,74131.0,2318076.0,867333.0,1450743.0,11605002.0
1,20,30.0,0,15764.0,736494.0,242293.0,494201.0,3952999.0
1,47,113.0,0,33570.0,1106132.0,401497.0,704635.0,5365001.0
3,18,15.0,0,24200.0,621698.0,133584.0,488114.0,3898001.0
4,13,11.0,0,16365.0,424672.0,163323.0,261349.0,2091001.0
3,10,13.0,0,11935.0,303030.0,77100.0,225930.0,1796000.0
1,49,113.0,0,66936.0,1180311.0,446114.0,734197.0,5186002.0
4,27,5.0,0,32055.0,1178342.0,317024.0,861318.0,6852998.0
4,52,35.0,1,46800.0,899028.0,470340.0,428688.0,3276980.0
3,20,8.0,0,42202.0,1270280.0,216074.0,1054206.0,8547000.0
3,32,13.0,1,38305.0,933876.0,298779.0,635097.0,5012000.0
3,8,9.0,0,9079.0,198104.0,102139.0,95965.0,710999.0
1,25,8.0,0,67671.0,2420592.0,547458.0,1873134.0,14889999.0
1,138,97.0,0,108820.0,5149362.0,1804236.0,3345127.0,27161000.0
1,12,123.0,1,14269.0,748124.0,239434.0,508690.0,4083000.0
4,14,34.0,1,19398.0,485726.0,191070.0,294656.0,2358000.0
3,15,15.0,1,26660.0,506007.0,202349.0,303657.0,2338000.0
1,10,91.0,0,23287.0,601736.0,235664.0,366072.0,2764001.0
1,16,112.0,0,26783.0,967134.0,271044.0,696090.0,5255000.0
4,17,29.0,1,17400.0,310068.0,163212.0,146856.0,1099999.0
4,18,12.0,0,15410.0,436103.0,181992.0,254111.0,2045001.0
4,57,81.0,0,64010.0,912143.0,475594.0,436549.0,3088999.0
3,36,4.0,0,23980.0,717961.0,239081.0,478880.0,3853997.0
3,23,119.0,0,25230.0,638824.0,150875.0,487949.0,3890000.0
4,9,19.0,1,6295.0,96691.0,38651.0,58040.0,395004.0
3,34,96.0,0,56518.0,1117361.0,407495.0,709866.0,5445997.0
1,89,76.0,0,48614.0,1426335.0,521628.0,904707.0,7239032.0
4,71,30.0,0,51125.0,1047551.0,441209.0,606342.0,4690000.0
2,40,17.0,1,48023.0,1120377.0,649751.0,470625.0,3696000.0
3,14,2.0,0,29349.0,1027215.0,544424.0,482791.0,3886001.0
4,30,10.0,0,20352.0,463415.0,95044.0,368371.0,2806008.0
3,12,8.0,1,6373.0,126249.0,45503.0,80746.0,586999.0
3,18,6.0,0,21382.0,477674.0,166780.0,310894.0,2428003.0
1,58,14.0,0,36933.0,2080067.0,399246.0,1680821.0,13651000.0
1,49,109.0,0,55578.0,1816845.0,711954.0,1104891.0,8919000.0
3,13,6.0,0,17463.0,324812.0,129052.0,195760.0,1392004.0
1,11,36.0,0,9335.0,469551.0,157201.0,312350.0,2537001.0
3,50,16.0,0,66185.0,1722796.0,550659.0,1172137.0,9379003.0
3,18,3.0,0,12068.0,537871.0,114405.0,423466.0,3444000.0
3,19,13.0,0,18889.0,646193.0,196823.0,449369.0,3661000.0
3,12,8.0,1,6529.0,130580.0,47074.0,83506.0,607999.0
3,27,124.0,0,26330.0,916547.0,334128.0,582420.0,4705000.0
1,36,94.0,0,33280.0,1065626.0,266573.0,799053.0,6440000.0
4,59,13.0,0,56411.0,1636483.0,651547.0,984936.0,7928009.0
3,10,9.0,0,18120.0,488153.0,221064.0,267089.0,2137000.0
3,14,5.0,0,12724.0,288199.0,95430.0,192769.0,1440001.0
4,18,10.0,0,18730.0,488853.0,190859.0,297994.0,2268998.0
3,8,17.0,1,7474.0,219736.0,55009.0,164727.0,1334000.0
3,14,16.0,0,25452.0,614666.0,177400.0,437265.0,3460000.0
4,16,30.0,1,15633.0,324385.0,143824.0,180561.0,1397996.0
3,14,13.0,1,14976.0,305894.0,103116.0,202778.0,1485000.0
4,9,24.0,1,7124.0,118812.0,52543.0,66269.0,461998.0
1,68,95.0,0,129437.0,5774185.0,2020512.0,3753673.0,30016996.0
2,18,24.0,1,16638.0,316122.0,147579.0,168543.0,1284993.0
1,38,14.0,0,70308.0,3246823.0,729094.0,2517729.0,20264998.0
3,56,87.0,0,58179.0,1337535.0,459614.0,877921.0,6566998.0
4,70,84.0,0,53175.0,738601.0,253113.0,485488.0,3200999.0
1,20,12.0,0,28879.0,842978.0,229588.0,613390.0,4826002.0
1,84,114.0,0,95930.0,5168708.0,1581886.0,3586822.0,28692007.0
3,14,11.0,0,21338.0,476051.0,93887.0,382164.0,3024004.0
3,24,5.0,1,25671.0,500585.0,180210.0,320375.0,2301994.0
4,19,22.0,0,16164.0,398766.0,148224.0,250542.0,1990001.0
1,125,5.0,0,91112.0,4538289.0,1420436.0,3117853.0,25095003.0
1,11,6.0,0,14982.0,580852.0,173791.0,407061.0,3099999.0
1,9,113.0,0,18949.0,695049.0,204081.0,490968.0,3739002.0
3,26,104.0,0,35801.0,549903.0,185449.0,364454.0,2484003.0
3,8,18.0,0,10530.0,362021.0,108564.0,253457.0,2046000.0
3,16,13.0,0,17259.0,443039.0,51950.0,391089.0,3123000.0
3,43,3.0,0,47069.0,980918.0,467395.0,513523.0,3777001.0
3,14,119.0,1,17580.0,355995.0,177734.0,178261.0,1366000.0
4,15,15.0,1,8922.0,300493.0,86276.0,214217.0,1744000.0
3,14,14.0,0,25452.0,593795.0,111225.0,482570.0,3883998.0
3,12,18.0,1,6529.0,252803.0,68424.0,184379.0,1491000.0
1,8,97.0,1,8700.0,453009.0,141375.0,311634.0,2492999.0
1,22,15.0,0,41506.0,1550664.0,405099.0,1145565.0,8725004.0
3,14,7.0,0,18398.0,381391.0,102661.0,278730.0,1905000.0
1,29,38.0,0,23232.0,998744.0,240916.0,757828.0,6099995.0
4,41,12.0,0,45787.0,962443.0,448713.0,513730.0,4026000.0
1,20,92.0,0,24992.0,815489.0,228927.0,586562.0,4428998.0
3,22,89.0,0,21120.0,562003.0,220493.0,341510.0,2725000.0
1,56,33.0,0,39543.0,1142397.0,296968.0,845429.0,6774000.0
3,18,104.0,0,14971.0,387000.0,96713.0,290288.0,2330000.0
1,24,112.0,0,58407.0,2874208.0,1138352.0,1735856.0,13892000.0
1,80,83.0,0,85956.0,1878998.0,770166.0,1108832.0,8149995.0
3,35,22.0,0,29983.0,419762.0,144218.0,275544.0,1809002.0
3,8,14.0,0,13361.0,353666.0,99406.0,254260.0,2047000.0
1,43,30.0,0,43065.0,2086499.0,584823.0,1501676.0,12196002.0
1,10,37.0,1,12737.0,562466.0,211689.0,350777.0,2831000.0
3,48,18.0,0,65182.0,1534384.0,591853.0,942532.0,7435000.0
1,71,27.0,0,54355.0,2476414.0,570184.0,1906230.0,15253995.0
1,13,119.0,1,20099.0,914705.0,364194.0,550511.0,4471000.0
3,110,48.0,0,109200.0,1533168.0,620256.0,912912.0,6040985.0
1,28,103.0,0,27772.0,826217.0,173020.0,653197.0,4974002.0
4,56,54.0,0,39840.0,803174.0,331469.0,471705.0,3524002.0
1,15,103.0,1,6013.0,395776.0,114969.0,280807.0,2384000.0
3,12,14.0,1,13550.0,380891.0,145527.0,235364.0,1886000.0
3,14,120.0,1,17580.0,335778.0,181074.0,154704.0,1184000.0
1,34,14.0,0,36849.0,1179905.0,251310.0,928595.0,7483000.0
1,10,121.0,0,11564.0,401155.0,164556.0,236599.0,1927000.0
4,73,57.0,0,57269.0,1069785.0,574981.0,494804.0,3755983.0
3,9,1.0,1,5582.0,133466.0,53364.0,80102.0,633002.0
1,30,4.0,0,45351.0,2550540.0,748745.0,1801795.0,14500000.0
3,15,9.0,0,11256.0,352200.0,107270.0,244930.0,1971003.0
1,61,92.0,0,90386.0,1985780.0,788166.0,1197614.0,8084977.0
1,33,77.0,0,45120.0,1197034.0,446688.0,750346.0,6002004.0
3,12,17.0,0,20470.0,500696.0,116884.0,383813.0,3040000.0
3,66,20.0,0,85046.0,2160168.0,844507.0,1315662.0,10546000.0
4,16,14.0,1,14000.0,404180.0,119700.0,284480.0,2283000.0
1,17,96.0,0,25216.0,1108243.0,401439.0,706804.0,5656000.0
1,71,24.0,0,46573.0,1062191.0,402342.0,659849.0,4924002.0
3,9,9.0,0,8670.0,183804.0,40662.0,143142.0,1054998.0
3,64,5.0,0,66778.0,1790986.0,655760.0,1135226.0,8639994.0
1,66,96.0,0,67764.0,3170000.0,1066605.0,2103395.0,16831000.0
1,75,34.0,0,61175.0,2995128.0,928025.0,2067103.0,16543001.0
3,20,20.0,1,25632.0,481882.0,260165.0,221717.0,1633996.0
3,12,18.0,0,27648.0,484669.0,292516.0,192154.0,1447000.0
4,14,30.0,0,12336.0,245980.0,128541.0,117439.0,905999.0
3,12,35.0,1,11402.0,209455.0,108775.0,100680.0,765000.0
3,71,14.0,0,96838.0,2304744.0,853143.0,1451601.0,11612000.0
1,1,104.0,0,2527.0,60804.0,24381.0,36423.0,275000.0
1,77,13.0,0,91858.0,1798361.0,685800.0,1112561.0,8066000.0
1,24,119.0,0,31312.0,1621022.0,431792.0,1189230.0,9657998.0
3,18,11.0,0,17361.0,431594.0,212325.0,219269.0,1739000.0
4,24,12.0,0,16136.0,490696.0,161683.0,329013.0,2632998.0
3,14,11.0,0,15300.0,347616.0,180693.0,166923.0,1324996.0
3,18,87.0,0,12357.0,277785.0,81556.0,196229.0,1564003.0
4,139,68.0,0,132000.0,2572680.0,1219680.0,1353000.0,10381003.0
4,30,3.0,0,25455.0,1032455.0,247423.0,785032.0,6280000.0
1,38,70.0,0,20826.0,1043383.0,420477.0,622906.0,5007000.0
1,46,102.0,0,83020.0,2939738.0,951409.0,1988329.0,15012004.0
1,144,107.0,0,85234.0,3439192.0,931608.0,2507584.0,20055989.0
1,71,60.0,0,66969.0,2790598.0,871267.0,1919331.0,15449002.0
4,20,12.0,0,18668.0,442805.0,167825.0,274980.0,2212998.0
4,63,72.0,0,61840.0,1007992.0,478642.0,529350.0,3666000.0
4,10,9.0,0,7047.0,244601.0,68920.0,175681.0,1405999.0
3,14,6.0,0,14400.0,233424.0,54432.0,178992.0,1227998.0
1,20,15.0,0,36330.0,2087522.0,499901.0,1587621.0,12766000.0
1,101,60.0,0,87697.0,3211464.0,970806.0,2240658.0,16917006.0
3,16,3.0,0,14440.0,476376.0,142812.0,333564.0,2708999.0
3,31,7.0,1,50984.0,1430101.0,439992.0,990109.0,7934000.0
3,71,20.0,0,96838.0,2783124.0,982906.0,1800218.0,14413000.0
1,11,5.0,0,14982.0,563773.0,169147.0,394626.0,2978997.0
1,38,107.0,1,35036.0,734004.0,399410.0,334594.0,2612000.0
4,4,26.0,1,4010.0,60591.0,24421.0,36170.0,245000.0
3,22,16.0,0,26195.0,710408.0,216371.0,494038.0,3979000.0
1,88,114.0,0,102511.0,3069465.0,1202528.0,1866937.0,14235009.0
4,24,15.0,0,16136.0,521031.0,167976.0,353055.0,2866998.0
4,13,30.0,1,10170.0,203705.0,80953.0,122752.0,938000.0
3,42,97.0,0,49690.0,1142870.0,487459.0,655411.0,4860003.0
1,35,120.0,0,34821.0,1464223.0,519181.0,945042.0,7636000.0
3,13,9.0,0,13677.0,318226.0,110607.0,207619.0,1557998.0
3,36,6.0,1,95000.0,1449700.0,541500.0,908200.0,6168990.0
3,11,25.0,1,8088.0,151731.0,58638.0,93093.0,667999.0
1,47,5.0,0,83950.0,3929700.0,1061128.0,2868572.0,21657998.0
4,39,8.0,0,25035.0,529240.0,155217.0,374023.0,2758997.0
1,12,33.0,0,15990.0,740017.0,201634.0,538383.0,4371998.0
1,10,114.0,0,14160.0,281080.0,121172.0,159908.0,1163998.0
2,175,5.0,0,140914.0,3617262.0,1085038.0,2532225.0,20096000.0
3,20,9.0,0,27584.0,435276.0,143988.0,291288.0,1983999.0
1,29,86.0,0,24500.0,953050.0,394205.0,558845.0,4456000.0
2,180,1.0,0,165411.0,3117997.0,1559826.0,1558171.0,3363443.0
3,15,117.0,1,10911.0,368464.0,135515.0,232949.0,1862999.0
3,11,8.0,0,9885.0,280734.0,122574.0,158160.0,1265001.0
1,40,120.0,1,22157.0,817593.0,270980.0,546613.0,4161999.0
3,10,13.0,0,19639.0,560890.0,78556.0,482334.0,3904998.0
1,24,101.0,0,70181.0,3031117.0,892702.0,2138415.0,16144998.0
3,17,6.0,0,13159.0,474777.0,218439.0,256337.0,2090000.0
2,8,114.0,1,7745.0,127715.0,71951.0,55764.0,408000.0
1,12,96.0,0,17632.0,889711.0,298862.0,590849.0,4728000.0
1,137,56.0,0,102271.0,5420363.0,1300887.0,4119476.0,33259000.0
3,16,88.0,1,13180.0,309071.0,153811.0,155260.0,1250000.0
3,27,17.0,0,38798.0,1470444.0,577314.0,893130.0,7221000.0
1,10,116.0,0,16720.0,853389.0,233913.0,619476.0,4986003.0
1,19,10.0,0,27715.0,845585.0,358909.0,486676.0,3893003.0
3,12,112.0,1,9207.0,244446.0,103763.0,140683.0,1062001.0
1,20,106.0,0,53943.0,2054149.0,874955.0,1179194.0,9436000.0
1,60,98.0,0,32638.0,1535618.0,366198.0,1169420.0,9413000.0
4,42,10.0,0,27060.0,757680.0,289542.0,468138.0,3744990.0
3,41,9.0,0,74902.0,2142946.0,897326.0,1245620.0,10026000.0
3,41,5.0,0,50445.0,813678.0,176053.0,637625.0,4408003.0
4,7,11.0,0,8876.0,273558.0,116808.0,156750.0,1253996.0
3,23,10.0,0,29939.0,778713.0,361064.0,417649.0,3326000.0
3,24,110.0,1,25695.0,625673.0,230741.0,394932.0,3126000.0
3,14,10.0,0,18194.0,527990.0,196313.0,331677.0,2669998.0
1,9,10.0,0,24843.0,1144517.0,230543.0,913974.0,6901000.0
4,16,13.0,1,14000.0,373380.0,115080.0,258300.0,2079008.0
4,32,30.0,0,36336.0,696561.0,282331.0,414230.0,3171000.0
1,25,112.0,0,15170.0,327217.0,138654.0,188563.0,1382000.0
3,29,107.0,1,23868.0,672123.0,264457.0,407666.0,3260993.0
1,17,123.0,1,9720.0,620233.0,197122.0,423112.0,3358000.0
1,98,111.0,0,65393.0,2897564.0,1192768.0,1704796.0,13642000.0
4,88,81.0,0,85702.0,1502356.0,901585.0,600771.0,4521000.0
3,36,28.0,0,38430.0,1195557.0,531487.0,664070.0,5345006.0
4,204,92.0,1,150279.0,2925932.0,1375053.0,1550879.0,11998000.0
3,7,13.0,0,10752.0,244178.0,100531.0,143647.0,1154003.0
1,15,7.0,0,28258.0,797704.0,254870.0,542834.0,4138999.0
1,12,32.0,1,9491.0,474455.0,190674.0,283781.0,2305000.0
4,16,25.0,1,13997.0,234170.0,96579.0,137591.0,959997.0
4,30,9.0,0,24285.0,643553.0,279278.0,364275.0,2774996.0
1,16,95.0,0,18290.0,957482.0,395430.0,562052.0,4507000.0
1,12,15.0,0,10897.0,423784.0,105919.0,317865.0,2569000.0
5,100,30.0,0,78903.0,1492056.0,914486.0,577570.0,4365998.0
4,47,82.0,0,42000.0,830340.0,311220.0,519120.0,4026000.0
2,36,26.0,0,62350.0,980766.0,387194.0,593572.0,3228825.0
3,65,79.0,0,64800.0,1130112.0,587736.0,542376.0,4081991.0
3,51,5.0,0,45179.0,1584428.0,554346.0,1030081.0,8389000.0
4,85,93.0,1,63922.0,1665807.0,779848.0,885959.0,7057000.0
3,12,8.0,0,16500.0,459690.0,238260.0,221430.0,1782003.0
4,28,14.0,0,25777.0,789550.0,280196.0,509354.0,4132000.0
1,20,106.0,0,28600.0,1039610.0,226512.0,813098.0,6506003.0
1,30,85.0,0,21223.0,637327.0,211169.0,426158.0,3246000.0
3,45,6.0,0,40115.0,1274052.0,467340.0,806712.0,6454000.0
1,64,113.0,0,43135.0,984772.0,385627.0,599145.0,4711000.0
1,54,59.0,0,23688.0,1148631.0,356031.0,792600.0,6340000.0
3,59,9.0,1,84695.0,2202917.0,807990.0,1394927.0,10621997.0
3,13,8.0,0,8888.0,214290.0,83725.0,130565.0,1002996.0
3,56,96.0,1,68330.0,1603705.0,431846.0,1171859.0,7698918.0
1,67,110.0,0,66575.0,2899341.0,1184369.0,1714972.0,13725001.0
1,83,84.0,0,78982.0,2556647.0,869592.0,1687055.0,12737000.0
4,35,8.0,0,28564.0,719527.0,291924.0,427603.0,3421000.0
4,16,33.0,1,13997.0,289598.0,115335.0,174263.0,1362000.0
3,13,17.0,0,11525.0,346096.0,93814.0,252282.0,2049000.0
1,66,116.0,0,46142.0,1966111.0,549551.0,1416559.0,11530000.0
2,8,115.0,1,7745.0,142198.0,79851.0,62347.0,476998.0
1,59,79.0,0,53435.0,2047629.0,538090.0,1509539.0,12205000.0
3,20,2.0,0,23028.0,776044.0,253769.0,522275.0,4251000.0
3,14,16.0,0,17940.0,537303.0,182629.0,354674.0,2875000.0
3,17,9.0,0,18838.0,547809.0,231896.0,315913.0,2543003.0
4,8,7.0,1,7120.0,158990.0,47348.0,111642.0,848000.0
1,17,117.0,1,9720.0,503788.0,137538.0,366250.0,2930000.0
1,32,98.0,0,53255.0,2608962.0,821725.0,1787238.0,14389000.0
1,41,31.0,1,35664.0,1763228.0,258207.0,1505021.0,12113987.0
4,41,18.0,0,35180.0,997001.0,358836.0,638165.0,5114000.0
1,12,18.0,0,13820.0,451776.0,225957.0,225819.0,1822000.0
1,31,104.0,0,61182.0,2342659.0,505363.0,1837296.0,14639997.0
1,30,6.0,0,24975.0,1349649.0,367882.0,981767.0,7859000.0
3,14,12.0,0,15196.0,357714.0,99838.0,257876.0,2061999.0
3,24,7.0,0,30010.0,701634.0,165055.0,536579.0,4028999.0
1,18,108.0,0,27707.0,1119363.0,335255.0,784108.0,6339000.0
1,25,112.0,0,12142.0,318485.0,124820.0,193665.0,1466000.0
4,28,11.0,0,25777.0,759906.0,321955.0,437951.0,3524994.0
1,10,19.0,0,24910.0,1031772.0,369166.0,662606.0,5398000.0
3,12,7.0,0,16950.0,359510.0,83903.0,275607.0,2015000.0
4,24,24.0,0,25333.0,448647.0,206378.0,242269.0,1702002.0
3,20,5.0,0,25780.0,401395.0,182265.0,219130.0,213820.0
3,43,10.0,0,53923.0,1144785.0,493935.0,650850.0,5095992.0
3,8,95.0,1,5545.0,179880.0,39702.0,140178.0,1131000.0
3,10,11.0,0,9906.0,206045.0,98862.0,107183.0,805998.0
1,11,101.0,0,28500.0,1248870.0,517275.0,731595.0,5854000.0
4,33,8.0,0,20329.0,490742.0,160193.0,330549.0,2538997.0
4,11,10.0,0,8662.0,350118.0,107062.0,243056.0,1965000.0
1,59,92.0,0,76000.0,965960.0,412680.0,553280.0,3511000.0
4,20,11.0,0,32397.0,878283.0,213496.0,664787.0,5347001.0
3,32,12.0,0,32635.0,1063901.0,327329.0,736572.0,5981996.0
3,12,119.0,1,9550.0,328329.0,96073.0,232256.0,1886000.0
3,16,14.0,1,11808.0,308779.0,110523.0,198256.0,1580000.0
1,79,104.0,0,97500.0,5510700.0,1653600.0,3857100.0,30863992.0
3,23,3.0,0,17990.0,521530.0,130428.0,391103.0,3134000.0
1,22,98.0,0,65085.0,2424416.0,675582.0,1748834.0,13316003.0
3,30,14.0,0,30802.0,997369.0,333278.0,664091.0,5344995.0
1,22,10.0,0,11729.0,719222.0,107907.0,611315.0,4864000.0
4,16,13.0,1,14984.0,356469.0,71324.0,285146.0,2269000.0
3,10,8.0,0,11163.0,152458.0,32792.0,119666.0,784000.0
3,67,35.0,0,54122.0,2027410.0,851339.0,1176071.0,9587000.0
1,31,15.0,0,32483.0,1394170.0,323856.0,1070315.0,8712000.0
3,32,11.0,1,32770.0,689809.0,246758.0,443051.0,3462014.0
2,133,5.0,0,155883.0,3002307.0,1351506.0,1650801.0,12755000.0
3,16,88.0,0,22618.0,593723.0,255810.0,337913.0,2706995.0
4,66,15.0,0,67443.0,2094780.0,764129.0,1330651.0,10806979.0
2,105,17.0,0,72944.0,1097078.0,655767.0,441311.0,3206000.0
3,3,111.0,1,2603.0,85925.0,34360.0,51565.0,420000.0
4,13,10.0,0,15386.0,540972.0,109394.0,431577.0,3486000.0
1,122,58.0,0,141945.0,5875104.0,1980133.0,3894971.0,31350000.0
4,9,31.0,1,7447.0,149387.0,69704.0,79683.0,610001.0
2,60,93.0,0,61084.0,910152.0,582131.0,328021.0,2392000.0
4,9,12.0,1,5664.0,148567.0,49900.0,98667.0,789999.0
3,12,7.0,1,6373.0,131730.0,54043.0,77687.0,565000.0
3,16,97.0,1,40060.0,724285.0,346920.0,377365.0,2817999.0
3,24,16.0,0,13057.0,367163.0,203689.0,163474.0,1308002.0
4,36,84.0,0,40235.0,525067.0,201980.0,323087.0,2068998.0
3,10,10.0,0,13115.0,278169.0,64919.0,213250.0,1559000.0
3,12,10.0,0,23520.0,450293.0,188548.0,261745.0,1890000.0
4,48,29.0,0,31360.0,616224.0,245235.0,370989.0,2841000.0
3,48,92.0,1,105996.0,1562381.0,684734.0,877647.0,6184010.0
3,7,7.0,0,7115.0,184136.0,66383.0,117753.0,942004.0
1,49,93.0,0,37646.0,1073287.0,367049.0,706238.0,5379003.0
4,22,5.0,0,20852.0,581771.0,221031.0,360740.0,2912000.0
4,33,3.0,0,40297.0,1503078.0,571008.0,932070.0,7597000.0
2,11,6.0,0,3362.0,89127.0,28073.0,61054.0,545000.0
4,20,7.0,0,19031.0,610134.0,272143.0,337991.0,2705002.0
2,106,58.0,0,132000.0,2412960.0,1289640.0,1123320.0,8531000.0
3,63,14.0,0,106063.0,2440510.0,910021.0,1530489.0,12319002.0
1,23,66.0,0,13256.0,587506.0,177763.0,409743.0,3298000.0
1,33,103.0,0,75929.0,3658936.0,1085517.0,2573419.0,19622001.0
2,53,18.0,0,56512.0,979918.0,392193.0,587725.0,4391000.0
3,27,121.0,0,26330.0,599534.0,299635.0,299899.0,2357000.0
3,7,14.0,0,14054.0,419512.0,211794.0,207718.0,1669000.0
1,68,16.0,0,49918.0,2332668.0,489696.0,1842973.0,14964000.0
1,125,53.0,0,91143.0,3400294.0,1142686.0,2257608.0,17214000.0
1,14,10.0,0,24778.0,1152177.0,328309.0,823868.0,6589996.0
1,13,119.0,0,35452.0,1069941.0,251709.0,818232.0,6230997.0
1,41,98.0,0,51426.0,1204397.0,472091.0,732306.0,5600999.0
1,28,21.0,1,30976.0,614118.0,244206.0,369912.0,2692999.0
3,14,11.0,0,29200.0,472164.0,264260.0,207904.0,1540000.0
3,16,12.0,0,15806.0,498995.0,199156.0,299839.0,2435001.0
3,32,11.0,0,40106.0,985404.0,226198.0,759206.0,6072998.0
4,16,24.0,1,11250.0,197213.0,85388.0,111825.0,791002.0
3,32,9.0,0,31998.0,974339.0,277423.0,696916.0,5609000.0
4,103,84.0,0,92000.0,1260400.0,544640.0,715760.0,4700000.0
1,13,123.0,0,35452.0,1465940.0,482147.0,983793.0,7870001.0
2,59,6.0,0,69608.0,756639.0,385628.0,371011.0,2320000.0
1,30,112.0,0,20940.0,862100.0,274733.0,587367.0,4474000.0
1,17,8.0,0,17408.0,590828.0,207503.0,383325.0,3066003.0
1,22,8.0,0,25512.0,577592.0,251803.0,325789.0,2558008.0
1,14,10.0,0,42823.0,1530066.0,527151.0,1002915.0,7972001.0
1,27,114.0,1,13020.0,422499.0,108196.0,314303.0,2397002.0
1,12,15.0,0,23122.0,1257143.0,287869.0,969274.0,7819000.0
4,24,13.0,0,19485.0,771411.0,231482.0,539929.0,4402000.0
4,28,35.0,1,20320.0,343002.0,166014.0,176987.0,1331000.0
4,62,8.0,0,46128.0,845691.0,360406.0,485285.0,3469002.0
1,36,100.0,0,38578.0,704049.0,332542.0,371506.0,2819000.0
1,20,103.0,0,28600.0,843414.0,168740.0,674674.0,5138001.0
3,12,7.0,0,18359.0,492939.0,153665.0,339274.0,2731000.0
1,21,121.0,0,45420.0,1542463.0,493715.0,1048748.0,8543000.0
3,5,18.0,0,8270.0,218163.0,59875.0,158288.0,1273000.0
1,60,72.0,0,47400.0,632316.0,371142.0,261174.0,1695001.0
1,28,92.0,0,20655.0,690290.0,242077.0,448213.0,3384002.0
1,33,90.0,0,32796.0,992407.0,224325.0,768082.0,5849000.0
1,53,89.0,0,62389.0,2305165.0,818661.0,1486504.0,11333999.0
3,88,7.0,0,101051.0,2100850.0,779103.0,1321747.0,9775000.0
4,8,14.0,0,8816.0,221458.0,60213.0,161245.0,1290000.0
1,53,10.0,0,55371.0,3250278.0,625692.0,2624586.0,21125000.0
3,28,18.0,0,38600.0,929488.0,166366.0,763122.0,6036001.0
3,14,9.0,0,26950.0,562447.0,136637.0,425810.0,3129000.0
3,33,5.0,0,31638.0,1301587.0,288539.0,1013048.0,8226990.0
3,140,16.0,0,171432.0,5434394.0,1901181.0,3533213.0,28688000.0
1,39,88.0,0,42384.0,1511413.0,450542.0,1060871.0,8489000.0
1,21,124.0,0,32300.0,1484831.0,438957.0,1045874.0,8494002.0
3,36,36.0,0,48738.0,1541583.0,301201.0,1240382.0,9924998.0
3,9,9.0,0,11910.0,239510.0,87181.0,152329.0,1176000.0
4,32,10.0,0,18994.0,415209.0,90411.0,324798.0,2540998.0
3,21,104.0,0,30434.0,631587.0,309945.0,321642.0,2363001.0
1,32,102.0,0,32752.0,811431.0,387683.0,423748.0,3211004.0
3,12,11.0,0,16013.0,260051.0,96078.0,163973.0,1170004.0
1,18,15.0,1,19119.0,810197.0,242101.0,568096.0,4331999.0
3,11,13.0,0,21259.0,416725.0,116336.0,300389.0,2181001.0
1,21,107.0,0,69315.0,2554258.0,443616.0,2110642.0,16792999.0
1,39,5.0,0,31322.0,574132.0,250263.0,323869.0,2312000.0
4,41,34.0,0,37255.0,590119.0,256314.0,333805.0,2291015.0
1,10,9.0,0,7169.0,287835.0,76708.0,211127.0,1688999.0
1,18,116.0,0,23044.0,791792.0,397279.0,394513.0,3156998.0
1,40,118.0,0,22777.0,958456.0,360788.0,597668.0,4811000.0
3,18,7.0,0,15364.0,349531.0,149492.0,200039.0,1575002.0
1,15,104.0,1,23765.0,483170.0,220403.0,262767.0,1922001.0
1,43,114.0,0,78900.0,3160963.0,578921.0,2582042.0,19687999.0
3,24,16.0,1,28440.0,825613.0,270464.0,555149.0,4468001.0
4,42,11.0,0,30475.0,843243.0,255990.0,587253.0,4726993.0
1,65,77.0,0,54785.0,2724458.0,925319.0,1799139.0,14612007.0
4,30,27.0,0,27636.0,504910.0,232419.0,272491.0,1996005.0
3,9,16.0,0,8670.0,263221.0,72828.0,190393.0,1532000.0
1,35,26.0,0,24564.0,1181774.0,505527.0,676247.0,5411003.0
1,23,9.0,0,46545.0,1680275.0,487326.0,1192949.0,9006997.0
