Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value,Borough 1,Total Units 1,Age 1,Has Elevator 1,Gross SqFt 1,Estimated Gross Income 1,Estimated Expense 1,Net Operating Income 1,Full Market Value 1,Borough 2,Total Units 2,Age 2,Has Elevator 2,Gross SqFt 2,Estimated Gross Income 2,Estimated Expense 2,Net Operating Income 2,Full Market Value 2,Borough 3,Total Units 3,Age 3,Has Elevator 3,Gross SqFt 3,Estimated Gross Income 3,Estimated Expense 3,Net Operating Income 3,Full Market Value 3
3,16,18.0,0,17766.0,540442.0,200400.0,340041.0,2735000.0,3,20,13.0,1,39916.0,1214245.0,633467.0,580778.0,4242000.0,3,32,13.0,1,25085.0,739004.0,436228.0,302776.0,3087000.0,3,62,13.0,1,60210.0,1892400.0,978413.0,913988.0,12497000.0
1,38,98.0,0,55758.0,2523607.0,844176.0,1679431.0,13518001.0,1,42,119.0,1,62472.0,2663806.0,848994.0,1814812.0,19067000.0,1,30,52.0,1,17930.0,811512.0,271460.0,540052.0,3992000.0,1,24,88.0,1,12882.0,598884.0,216804.0,382080.0,4246000.0
3,10,18.0,0,8466.0,201914.0,54606.0,147308.0,1160000.0,3,12,19.0,1,10516.0,243971.0,103477.0,140494.0,1103000.0,3,35,92.0,1,26000.0,620100.0,167700.0,452400.0,3796000.0,3,119,95.0,1,92224.0,2217987.0,612367.0,1605620.0,12650000.0
4,46,4.0,0,57233.0,1303768.0,698243.0,605525.0,4742000.0,4,81,59.0,1,68770.0,1586524.0,607927.0,978597.0,7674000.0,4,60,93.0,1,43070.0,981135.0,563786.0,417348.0,3271000.0,4,74,59.0,1,65810.0,1493887.0,756157.0,737730.0,5775000.0
1,11,103.0,0,18982.0,429563.0,240502.0,189061.0,1479000.0,1,48,113.0,0,21357.0,409841.0,250731.0,159110.0,1212000.0,1,32,123.0,0,19202.0,530167.0,283998.0,246170.0,1966000.0,1,29,103.0,1,20000.0,452600.0,208200.0,244400.0,1913000.0
3,35,11.0,0,29990.0,720960.0,146651.0,574309.0,4538000.0,3,53,81.0,1,47700.0,1156725.0,248040.0,908685.0,2624000.0,3,94,92.0,1,93000.0,2235720.0,454770.0,1780950.0,6522000.0,3,53,81.0,1,52500.0,1251075.0,250950.0,1000125.0,2397000.0
3,32,97.0,1,43500.0,1340235.0,444135.0,896100.0,7202000.0,3,30,109.0,0,22725.0,784013.0,219524.0,564489.0,4559000.0,3,25,109.0,0,22001.0,677851.0,213410.0,464441.0,3733000.0,3,25,109.0,0,22000.0,651420.0,195360.0,456060.0,3660000.0
3,32,8.0,0,36913.0,616816.0,247317.0,369499.0,2657000.0,3,41,10.0,1,37798.0,622545.0,262444.0,360101.0,2881000.0,3,12,37.0,0,13824.0,245545.0,96852.0,148693.0,691000.0,3,12,37.0,0,10850.0,181304.0,72695.0,108609.0,798000.0
4,33,11.0,0,20329.0,587102.0,213658.0,373444.0,3006002.0,4,13,10.0,1,12293.0,374076.0,141370.0,232706.0,1228000.0,4,43,90.0,1,41712.0,1178364.0,377494.0,800870.0,1803000.0,4,43,90.0,1,41712.0,1204643.0,438393.0,766250.0,2751000.0
2,61,14.0,0,72000.0,969840.0,572400.0,397440.0,2794000.0,2,62,116.0,1,74966.0,1009792.0,595980.0,413812.0,2810000.0,2,120,16.0,1,129384.0,1711750.0,1038954.0,672797.0,4851000.0,2,48,105.0,1,52200.0,708354.0,424386.0,283968.0,2470000.0
3,15,16.0,0,19789.0,504026.0,170383.0,333643.0,2674000.0,3,53,80.0,1,57720.0,1367964.0,752092.0,615872.0,4898000.0,3,21,121.0,1,20640.0,525701.0,177710.0,347990.0,2789000.0,3,30,121.0,1,27042.0,750686.0,273935.0,476750.0,3849000.0
4,70,85.0,0,53175.0,705429.0,245671.0,459758.0,2986002.0,4,47,85.0,1,57457.0,747474.0,257059.0,490415.0,2621000.0,4,73,72.0,1,66795.0,886114.0,308597.0,577517.0,5589000.0,4,65,76.0,1,70569.0,974437.0,338678.0,635759.0,4214000.0
3,20,117.0,1,9924.0,304468.0,93583.0,210885.0,1686997.0,3,14,112.0,0,7185.0,229058.0,75945.0,153113.0,1666000.0,3,16,107.0,0,8000.0,245440.0,75440.0,170000.0,1857000.0,3,13,117.0,0,9467.0,250023.0,76304.0,173719.0,1655000.0
3,22,30.0,1,33224.0,399685.0,148511.0,251174.0,1572010.0,3,19,87.0,0,14400.0,173376.0,63216.0,110160.0,892000.0,3,20,87.0,0,13500.0,159975.0,57915.0,102060.0,921000.0,3,12,47.0,0,13526.0,162718.0,60461.0,102257.0,644000.0
4,15,31.0,0,10668.0,238216.0,110307.0,127909.0,1004002.0,4,17,7.0,1,14380.0,321105.0,148689.0,172416.0,2111000.0,4,17,7.0,1,14380.0,343826.0,160337.0,183489.0,1511000.0,4,24,28.0,1,15000.0,328500.0,153900.0,174600.0,1763000.0
4,6,55.0,1,4497.0,63053.0,29155.0,33898.0,224000.0,4,12,83.0,0,6700.0,89793.0,41942.0,47851.0,614000.0,4,16,84.0,0,7816.0,109590.0,50673.0,58917.0,692000.0,4,12,83.0,0,5625.0,86828.0,40686.0,46142.0,499000.0
2,88,15.0,0,76984.0,1521204.0,745205.0,775999.0,6017000.0,2,27,106.0,1,23000.0,461380.0,264960.0,196420.0,1528000.0,2,26,108.0,1,23000.0,447120.0,262200.0,184920.0,1430000.0,2,75,109.0,1,79172.0,1564439.0,766385.0,798054.0,6187000.0
4,16,29.0,1,12682.0,259981.0,149140.0,110841.0,861000.0,4,16,90.0,0,12816.0,266957.0,147512.0,119445.0,1286000.0,4,21,53.0,0,12992.0,266336.0,152786.0,113550.0,1100000.0,4,15,44.0,0,13000.0,254540.0,126620.0,127920.0,1063000.0
1,29,34.0,0,50384.0,1737744.0,294243.0,1443501.0,11455009.0,1,67,29.0,1,54698.0,1886534.0,319436.0,1567098.0,11705000.0,1,42,116.0,1,62472.0,2125002.0,668387.0,1456615.0,18311000.0,1,53,30.0,1,33443.0,1214749.0,148755.0,1065994.0,8435000.0
3,12,9.0,1,12465.0,334030.0,136061.0,197969.0,1508002.0,3,24,82.0,0,21000.0,418110.0,170310.0,247800.0,1573000.0,3,16,31.0,0,10248.0,203525.0,76040.0,127485.0,890000.0,3,12,38.0,0,9000.0,179370.0,66600.0,112770.0,766000.0
1,71,29.0,0,77154.0,4377718.0,1597859.0,2779859.0,22237003.0,1,96,87.0,1,58321.0,3402447.0,1309890.0,2092557.0,13917000.0,1,53,72.0,1,28240.0,1602338.0,584850.0,1017488.0,8768000.0,1,79,32.0,1,47903.0,2555625.0,951833.0,1603792.0,15419000.0
2,74,5.0,0,85582.0,810462.0,439891.0,370571.0,2161000.0,2,64,7.0,1,70808.0,670777.0,363952.0,306825.0,1670000.0,2,100,85.0,1,89700.0,940124.0,526469.0,413655.0,1960000.0,2,65,50.0,1,72715.0,582430.0,378580.0,203850.0,1111000.0
1,42,116.0,0,49892.0,2647768.0,469983.0,2177785.0,17426002.0,1,75,17.0,1,68260.0,3804130.0,1079873.0,2724257.0,22921000.0,1,66,78.0,1,57706.0,3031296.0,555709.0,2475587.0,11902000.0,1,40,56.0,0,24415.0,1295704.0,229989.0,1065715.0,6360000.0
3,25,89.0,0,19598.0,566578.0,243211.0,323367.0,2588000.0,3,22,106.0,0,13590.0,386907.0,162672.0,224235.0,1403000.0,3,20,106.0,0,12255.0,354292.0,152085.0,202207.0,1441000.0,3,29,100.0,1,21380.0,693567.0,317065.0,376502.0,3460000.0
3,65,81.0,0,64800.0,1050408.0,489240.0,561168.0,4156000.0,3,53,81.0,1,47700.0,782757.0,374445.0,408312.0,2624000.0,3,94,92.0,1,93000.0,1507530.0,702150.0,805380.0,6522000.0,3,53,81.0,1,52500.0,839475.0,390600.0,448875.0,2397000.0
3,14,9.0,0,9760.0,423096.0,133322.0,289774.0,2340000.0,3,12,6.0,1,8774.0,354294.0,123977.0,230318.0,1862000.0,3,17,8.0,1,13103.0,568015.0,196283.0,371732.0,3003000.0,3,15,93.0,1,9800.0,468832.0,165816.0,303016.0,2442000.0
4,40,8.0,0,40400.0,997072.0,400768.0,596304.0,4594002.0,4,37,26.0,1,47516.0,1172695.0,471359.0,701336.0,3400000.0,4,25,16.0,1,35100.0,796884.0,330542.0,466342.0,2639000.0,4,44,28.0,1,39540.0,976327.0,369939.0,606388.0,3876000.0
4,60,84.0,0,49392.0,724087.0,306230.0,417857.0,2783002.0,4,59,84.0,1,46662.0,684167.0,289295.0,394872.0,2630000.0,4,60,84.0,1,50968.0,647711.0,334276.0,313435.0,1988000.0,4,53,83.0,1,45532.0,686393.0,342508.0,343885.0,2311000.0
1,10,30.0,0,33633.0,999573.0,340030.0,659543.0,4979999.0,1,33,5.0,1,33860.0,1222185.0,354434.0,867751.0,5590000.0,1,45,9.0,1,36047.0,1071482.0,364304.0,707178.0,5339000.0,1,17,4.0,1,52930.0,1525363.0,583105.0,942258.0,7114000.0
4,19,24.0,0,16164.0,375166.0,131090.0,244076.0,1938000.0,4,58,92.0,1,59100.0,1392396.0,469845.0,922551.0,4217000.0,4,91,90.0,1,59000.0,1336350.0,614780.0,721570.0,7411000.0,4,121,96.0,1,111444.0,2586615.0,903811.0,1682804.0,8660000.0
3,10,12.0,0,13470.0,315872.0,79204.0,236668.0,1873001.0,3,17,85.0,0,7000.0,164150.0,41160.0,122990.0,853000.0,3,14,106.0,0,8450.0,196885.0,48250.0,148635.0,646000.0,3,15,97.0,1,20725.0,600818.0,200204.0,400614.0,1927000.0
1,16,110.0,0,12000.0,437040.0,177240.0,259800.0,2101000.0,1,24,100.0,0,17286.0,627482.0,235090.0,392392.0,4702000.0,1,82,105.0,0,68484.0,2527060.0,923849.0,1603210.0,5776000.0,1,17,100.0,0,13359.0,486535.0,197312.0,289222.0,1466000.0
2,68,52.0,0,71146.0,1090453.0,455016.0,635437.0,4328000.0,2,84,52.0,1,76009.0,1157597.0,531439.0,626158.0,4262000.0,2,82,64.0,1,64142.0,983103.0,410222.0,572881.0,5285000.0,2,86,60.0,1,103392.0,1614044.0,686571.0,927473.0,5805000.0
1,125,59.0,0,91143.0,4102346.0,1588622.0,2513724.0,20286000.0,1,35,80.0,1,24131.0,1046320.0,377650.0,668670.0,6322000.0,1,52,99.0,1,41898.0,1885829.0,730282.0,1155547.0,11768000.0,1,66,84.0,1,76368.0,3492309.0,1221888.0,2270421.0,10922000.0
3,20,16.0,0,31975.0,1083313.0,487619.0,595694.0,4854000.0,3,60,91.0,1,39770.0,1447628.0,506670.0,940958.0,7672000.0,3,24,105.0,1,23562.0,798281.0,239390.0,558891.0,4551000.0,3,42,99.0,1,40410.0,1172294.0,344697.0,827597.0,6699000.0
3,43,7.0,0,58758.0,2315065.0,661028.0,1654038.0,13371000.0,3,18,15.0,1,15663.0,578121.0,223668.0,354454.0,2866000.0,3,30,102.0,1,35298.0,1547464.0,526293.0,1021171.0,8490000.0,3,27,21.0,1,30000.0,1182000.0,337500.0,844500.0,6826000.0
4,16,32.0,0,13000.0,244660.0,121160.0,123500.0,930999.0,4,173,46.0,1,113522.0,2185299.0,1135220.0,1050079.0,11660000.0,4,126,69.0,1,104000.0,1922960.0,915200.0,1007760.0,5923000.0,4,42,62.0,1,43000.0,809260.0,400760.0,408500.0,3599000.0
1,12,4.0,0,47329.0,3164890.0,851922.0,2312968.0,18392000.0,1,14,121.0,1,21598.0,1444258.0,388764.0,1055494.0,5726000.0,1,38,111.0,1,19002.0,1370424.0,250256.0,1120168.0,8505000.0,1,28,111.0,1,20670.0,1327427.0,383222.0,944206.0,9046000.0
3,39,3.0,0,44918.0,1768871.0,479724.0,1289147.0,10510000.0,3,33,23.0,1,32928.0,1229202.0,319402.0,909801.0,9584000.0,3,30,100.0,1,35298.0,1390035.0,392514.0,997521.0,8132000.0,3,41,101.0,1,41113.0,1687689.0,590794.0,1096895.0,8935000.0
3,23,32.0,1,31540.0,780615.0,238758.0,541857.0,4296000.0,3,16,89.0,0,25032.0,641320.0,214775.0,426545.0,4545000.0,3,48,120.0,0,37580.0,876741.0,244270.0,632471.0,4449000.0,3,39,95.0,0,27024.0,668844.0,204572.0,464272.0,3791000.0
3,7,12.0,0,6570.0,169769.0,105908.0,63861.0,510999.0,3,24,97.0,1,11754.0,298904.0,202051.0,96853.0,2237000.0,3,12,11.0,1,15471.0,399771.0,249393.0,150378.0,2885000.0,3,23,88.0,1,12266.0,328606.0,176876.0,151730.0,1562000.0
1,24,85.0,0,17842.0,510816.0,173424.0,337392.0,2569000.0,1,24,93.0,0,11826.0,332429.0,109154.0,223275.0,2699000.0,1,31,92.0,0,18408.0,527021.0,178926.0,348095.0,2683000.0,1,17,103.0,0,12349.0,364296.0,129541.0,234755.0,647000.0
3,48,5.0,0,66209.0,2082935.0,755445.0,1327490.0,10787000.0,3,118,79.0,1,125000.0,3868750.0,1490000.0,2378750.0,9067000.0,3,58,87.0,1,58000.0,1824680.0,661780.0,1162900.0,3945000.0,3,60,79.0,1,64080.0,2047356.0,792670.0,1254686.0,4729000.0
2,152,2.0,0,153044.0,2235973.0,1095795.0,1140178.0,7523000.0,2,120,8.0,1,129384.0,1353522.0,784154.0,569368.0,3341000.0,2,190,4.0,1,91660.0,1371627.0,672097.0,699530.0,4687000.0,2,87,4.0,1,99362.0,1451764.0,711364.0,740400.0,4925000.0
3,11,7.0,0,9885.0,270651.0,117829.0,152822.0,1223001.0,3,16,78.0,0,12160.0,332941.0,144947.0,187994.0,811000.0,3,16,78.0,0,12160.0,339629.0,125978.0,213651.0,428000.0,3,16,86.0,0,13253.0,353723.0,135181.0,218542.0,848000.0
1,15,38.0,0,27448.0,1356480.0,498181.0,858299.0,6958000.0,1,42,91.0,1,35136.0,1736421.0,637718.0,1098703.0,6683000.0,1,33,121.0,1,26250.0,1336913.0,511875.0,825038.0,8480000.0,1,47,111.0,1,41970.0,2064924.0,647597.0,1417327.0,5979000.0
3,16,91.0,1,27429.0,601518.0,292119.0,309399.0,2439000.0,3,34,99.0,0,43560.0,1007978.0,521849.0,486130.0,2667000.0,3,16,105.0,0,15800.0,346494.0,168270.0,178224.0,1666000.0,3,17,106.0,0,16400.0,333084.0,123656.0,209428.0,1883000.0
4,49,14.0,1,42882.0,1015446.0,469987.0,545459.0,4305000.0,4,12,70.0,0,10200.0,241536.0,111792.0,129744.0,828000.0,4,38,96.0,0,35139.0,800115.0,363337.0,436778.0,2881000.0,4,36,78.0,0,32660.0,799843.0,396166.0,403678.0,3788000.0
4,36,9.0,0,30100.0,791630.0,285047.0,506583.0,4052001.0,4,42,76.0,1,34000.0,884000.0,277100.0,606900.0,3703000.0,4,44,46.0,1,34050.0,903006.0,288404.0,614602.0,4944000.0,4,46,88.0,1,35670.0,938121.0,337795.0,600326.0,4206000.0
1,23,10.0,0,21746.0,1023149.0,186798.0,836351.0,6732000.0,1,24,118.0,1,10785.0,491796.0,79162.0,412634.0,2279000.0,1,50,106.0,1,22500.0,1058625.0,193275.0,865350.0,6788000.0,1,14,118.0,1,14938.0,729721.0,162227.0,567494.0,3527000.0
1,16,117.0,0,7812.0,325682.0,113274.0,212408.0,1710000.0,1,49,98.0,1,52850.0,2196975.0,768968.0,1428007.0,13140000.0,1,41,98.0,1,29422.0,1243962.0,408083.0,835879.0,11595000.0,1,39,117.0,0,35404.0,1475993.0,513358.0,962635.0,10247000.0
3,12,12.0,0,19028.0,485024.0,87909.0,397115.0,3169000.0,3,18,14.0,1,26000.0,656500.0,121680.0,534820.0,4341000.0,3,18,14.0,1,26000.0,662740.0,120120.0,542620.0,4598000.0,3,17,10.0,1,15117.0,387600.0,44142.0,343458.0,2958000.0
1,16,43.0,0,19082.0,897999.0,222878.0,675121.0,5445000.0,1,93,103.0,1,47808.0,2300999.0,525410.0,1775589.0,14309000.0,1,37,100.0,1,26384.0,1207860.0,412382.0,795478.0,6421000.0,1,36,111.0,1,26496.0,1246902.0,309473.0,937428.0,7559000.0
3,48,63.0,1,59400.0,1467774.0,627858.0,839916.0,6658000.0,3,16,111.0,0,18594.0,457784.0,189101.0,268683.0,1704000.0,3,12,115.0,0,12460.0,315986.0,142293.0,173692.0,1498000.0,3,16,105.0,0,14776.0,365115.0,156182.0,208933.0,1889000.0
4,12,13.0,1,10431.0,301143.0,92001.0,209142.0,1694004.0,4,16,88.0,0,14400.0,414576.0,117792.0,296784.0,910000.0,4,32,88.0,0,28000.0,808360.0,246960.0,561400.0,986000.0,4,25,88.0,0,21400.0,622312.0,192600.0,429712.0,1876000.0
1,22,13.0,0,19500.0,520845.0,174915.0,345930.0,2767000.0,1,19,102.0,1,21768.0,581423.0,195259.0,386164.0,2141000.0,1,42,97.0,1,64058.0,1563656.0,554742.0,1008914.0,4397000.0,1,25,97.0,1,21756.0,613084.0,279129.0,333955.0,1542000.0
1,51,105.0,0,61406.0,2573103.0,704272.0,1868831.0,14250002.0,1,95,103.0,1,64049.0,2650055.0,747829.0,1902226.0,15120000.0,1,72,85.0,1,74120.0,3179751.0,855166.0,2324585.0,9576000.0,1,69,114.0,1,41750.0,1749455.0,478835.0,1270620.0,11377000.0
3,16,90.0,1,13180.0,288906.0,141949.0,146957.0,1149000.0,3,42,96.0,0,32000.0,699840.0,349120.0,350720.0,1658000.0,3,38,94.0,0,28000.0,613760.0,301560.0,312200.0,1105000.0,3,43,90.0,0,34800.0,792048.0,394284.0,397764.0,2377000.0
1,15,7.0,0,21156.0,675300.0,258949.0,416351.0,3303004.0,1,47,81.0,1,29412.0,938831.0,360003.0,578828.0,2722000.0,1,84,98.0,1,53525.0,1821456.0,708136.0,1113320.0,3038000.0,1,108,78.0,1,102132.0,3179369.0,1186774.0,1992595.0,10987000.0
1,10,108.0,0,5989.0,277231.0,67077.0,210154.0,1692002.0,1,24,108.0,1,9865.0,451225.0,115125.0,336100.0,2801000.0,1,42,88.0,1,30777.0,1427745.0,374556.0,1053189.0,5679000.0,1,60,79.0,1,40266.0,1863913.0,450979.0,1412934.0,9708000.0
1,55,8.0,0,79805.0,2912084.0,909777.0,2002307.0,15249995.0,1,62,45.0,1,79036.0,2884024.0,901010.0,1983014.0,12747000.0,1,62,89.0,1,36580.0,1327488.0,404941.0,922547.0,9429000.0,1,49,83.0,1,31026.0,1134621.0,365486.0,769135.0,5744000.0
4,120,46.0,0,144310.0,2150219.0,987080.0,1163139.0,7610900.0,4,144,62.0,0,116784.0,1738176.0,798583.0,939593.0,6287000.0,4,144,62.0,0,116784.0,1756630.0,805600.0,951030.0,6384000.0,4,144,62.0,0,116784.0,1739846.0,798870.0,940976.0,6299000.0
1,14,115.0,0,36638.0,1769615.0,348794.0,1420821.0,11435000.0,1,38,118.0,1,33638.0,1832262.0,341089.0,1491173.0,12004000.0,1,75,111.0,1,41300.0,2421006.0,876799.0,1544207.0,12428000.0,1,95,107.0,1,64049.0,3890336.0,1289947.0,2600389.0,20928000.0
1,21,34.0,0,18780.0,1015435.0,223482.0,791953.0,6389000.0,1,49,91.0,1,37064.0,2004050.0,501105.0,1502945.0,12122000.0,1,20,136.0,1,16400.0,721928.0,279128.0,442800.0,3605000.0,1,30,101.0,1,15084.0,894481.0,312993.0,581488.0,4664000.0
1,15,98.0,1,6013.0,311233.0,65421.0,245812.0,1978994.0,1,20,118.0,0,9984.0,567191.0,179712.0,387479.0,3935000.0,1,36,108.0,0,18740.0,937187.0,216260.0,720927.0,6140000.0,1,22,118.0,0,10210.0,528470.0,111085.0,417385.0,3805000.0
1,14,108.0,1,8345.0,464900.0,133770.0,331130.0,2651000.0,1,15,103.0,0,12600.0,701946.0,201978.0,499968.0,4470000.0,1,18,113.0,0,11330.0,660086.0,193856.0,466230.0,2648000.0,1,11,113.0,0,17327.0,926128.0,251761.0,674367.0,2935000.0
4,85,86.0,0,61600.0,1249248.0,588896.0,660352.0,5156994.0,4,79,55.0,1,82637.0,1636213.0,767698.0,868515.0,6669000.0,4,57,89.0,1,39764.0,837032.0,376963.0,460069.0,6068000.0,4,66,55.0,1,50850.0,1031238.0,486126.0,545112.0,5097000.0
1,10,90.0,0,18064.0,658613.0,270237.0,388376.0,3115999.0,1,30,89.0,1,20874.0,746872.0,310814.0,436058.0,4594000.0,1,43,118.0,1,26382.0,961888.0,394675.0,567213.0,9631000.0,1,35,118.0,1,27108.0,1083778.0,403638.0,680140.0,6713000.0
1,13,16.0,0,29579.0,1675650.0,517337.0,1158314.0,9322000.0,1,14,121.0,1,26712.0,1522050.0,525158.0,996892.0,6789000.0,1,52,97.0,1,38214.0,1953500.0,700080.0,1253419.0,9876000.0,1,77,57.0,1,56508.0,3201178.0,988325.0,2212853.0,18452000.0
1,59,93.0,0,63284.0,1967500.0,823325.0,1144175.0,9070996.0,1,54,94.0,1,56670.0,1654764.0,675506.0,979258.0,9118000.0,1,30,83.0,1,20905.0,666451.0,296851.0,369600.0,1431000.0,1,48,16.0,1,52520.0,1632847.0,683285.0,949562.0,4413000.0
4,7,14.0,0,8876.0,261576.0,122311.0,139264.0,1118000.0,4,42,63.0,1,43000.0,1272800.0,554270.0,718530.0,2848000.0,4,58,91.0,1,59100.0,1733994.0,722793.0,1011201.0,3568000.0,4,91,89.0,1,59000.0,1738730.0,813020.0,925710.0,6394000.0
4,85,58.0,0,65422.0,1619195.0,671884.0,947311.0,7575000.0,4,58,92.0,1,59100.0,1468044.0,603411.0,864633.0,4217000.0,4,126,71.0,1,104000.0,2361840.0,997360.0,1364480.0,5595000.0,4,42,64.0,1,43000.0,1064250.0,441610.0,622640.0,3902000.0
4,48,89.0,1,39804.0,719258.0,340722.0,378536.0,2883996.0,4,19,14.0,0,16030.0,292868.0,161262.0,131606.0,2032000.0,4,43,89.0,0,35604.0,643364.0,304770.0,338594.0,2266000.0,4,43,89.0,0,35604.0,625918.0,304058.0,321860.0,2401000.0
4,41,14.0,0,35180.0,916439.0,269127.0,647312.0,5180001.0,4,55,89.0,1,34500.0,898725.0,263925.0,634800.0,3750000.0,4,53,90.0,1,36768.0,1017003.0,391212.0,625791.0,3418000.0,4,35,80.0,1,33276.0,851866.0,323110.0,528756.0,3271000.0
4,26,8.0,0,17340.0,848099.0,342638.0,505461.0,3853999.0,4,17,10.0,0,15050.0,764691.0,306418.0,458273.0,1716000.0,4,17,13.0,0,14862.0,726306.0,298429.0,427877.0,1154000.0,4,16,12.0,1,20300.0,992873.0,401128.0,591745.0,2021000.0
3,15,11.0,0,15000.0,320100.0,167850.0,152250.0,1147999.0,3,11,105.0,0,12975.0,250086.0,151852.0,98234.0,1706000.0,3,14,9.0,0,13810.0,303162.0,173388.0,129774.0,1964000.0,3,18,84.0,1,25777.0,550081.0,288445.0,261636.0,3113000.0
4,62,58.0,0,51341.0,1012445.0,493900.0,518544.0,3988000.0,4,88,60.0,1,74600.0,1465144.0,685574.0,779570.0,6238000.0,4,59,58.0,1,43212.0,853869.0,394093.0,459776.0,3582000.0,4,65,61.0,1,44280.0,873202.0,425974.0,447228.0,3945000.0
4,47,17.0,0,48785.0,1411838.0,667867.0,743971.0,5973000.0,4,42,63.0,1,43000.0,1250010.0,610600.0,639410.0,2848000.0,4,58,91.0,1,59100.0,1702671.0,800805.0,901866.0,3568000.0,4,91,89.0,1,59000.0,1707460.0,890900.0,816560.0,6394000.0
1,34,93.0,0,26720.0,1715424.0,343085.0,1372339.0,10883000.0,1,19,93.0,0,12000.0,876720.0,175320.0,701400.0,5250000.0,1,29,113.0,0,15935.0,987173.0,298463.0,688711.0,5479000.0,1,12,113.0,0,21581.0,1385500.0,291559.0,1093941.0,8676000.0
3,28,13.0,1,31814.0,763218.0,304460.0,458758.0,3654000.0,3,20,104.0,0,21000.0,497490.0,205380.0,292110.0,1523000.0,3,16,108.0,0,19040.0,456770.0,182213.0,274557.0,1042000.0,3,16,106.0,0,18800.0,454020.0,163372.0,290648.0,1412000.0
3,14,76.0,0,26964.0,565165.0,194950.0,370215.0,2912002.0,3,30,98.0,1,27498.0,535936.0,196611.0,339325.0,1333000.0,3,35,90.0,1,30576.0,640873.0,221064.0,419809.0,2061000.0,3,30,102.0,1,25000.0,552000.0,213750.0,338250.0,1304000.0
3,21,14.0,0,18571.0,404662.0,150239.0,254423.0,2027002.0,3,47,87.0,1,45600.0,987240.0,379392.0,607848.0,3557000.0,3,42,83.0,1,45600.0,993624.0,368904.0,624720.0,3111000.0,3,42,84.0,1,47000.0,1041050.0,422060.0,618990.0,3076000.0
2,38,28.0,1,46023.0,728084.0,361281.0,366803.0,2653986.0,2,25,101.0,0,29865.0,479035.0,242205.0,236830.0,905000.0,2,51,93.0,0,35185.0,549942.0,308221.0,241721.0,2146000.0,2,42,93.0,0,33225.0,525620.0,287729.0,237891.0,2332000.0
3,10,13.0,0,16833.0,401467.0,108236.0,293231.0,2327004.0,3,17,85.0,0,7000.0,166950.0,45010.0,121940.0,853000.0,3,20,85.0,1,22500.0,539100.0,125550.0,413550.0,1961000.0,3,34,85.0,1,25000.0,533250.0,142000.0,391250.0,2520000.0
3,16,36.0,1,19724.0,514402.0,129587.0,384815.0,3078997.0,3,16,111.0,0,16720.0,393756.0,130750.0,263006.0,778000.0,3,20,85.0,0,9375.0,244500.0,61594.0,182906.0,1630000.0,3,15,85.0,0,9092.0,237847.0,79373.0,158474.0,1391000.0
4,42,12.0,0,30475.0,911507.0,300788.0,610719.0,4959994.0,4,42,62.0,1,43000.0,1204000.0,382270.0,821730.0,3599000.0,4,17,10.0,1,14380.0,430106.0,130139.0,299967.0,2727000.0,4,17,10.0,1,14380.0,444917.0,134165.0,310752.0,2472000.0
1,71,31.0,0,46573.0,1523403.0,741442.0,781961.0,6359000.0,1,62,97.0,1,36580.0,1729502.0,377140.0,1352363.0,10982000.0,1,33,96.0,1,42265.0,911656.0,539724.0,371932.0,2925000.0,1,24,101.0,1,21573.0,705653.0,343442.0,362211.0,2946000.0
3,6,13.0,1,10500.0,225645.0,66150.0,159495.0,1236998.0,3,27,90.0,0,28400.0,630480.0,194256.0,436224.0,1653000.0,3,16,104.0,0,17712.0,368587.0,98124.0,270463.0,1190000.0,3,32,99.0,0,37500.0,805875.0,236250.0,569625.0,2021000.0
3,12,109.0,1,11700.0,354229.0,100582.0,253647.0,1933999.0,3,16,109.0,0,7832.0,232913.0,73353.0,159560.0,690000.0,3,16,109.0,0,9520.0,289251.0,74285.0,214966.0,1373000.0,3,17,84.0,0,14560.0,440818.0,125169.0,315649.0,1344000.0
1,64,13.0,0,94226.0,4655707.0,1282416.0,3373291.0,27150998.0,1,60,98.0,1,38880.0,1906286.0,489888.0,1416398.0,10280000.0,1,70,98.0,1,33750.0,1698975.0,369563.0,1329412.0,11596000.0,1,40,81.0,1,20035.0,989929.0,272676.0,717253.0,2863000.0
4,12,10.0,0,10049.0,389097.0,85015.0,304082.0,2447996.0,4,18,17.0,1,11000.0,433180.0,98780.0,334400.0,1796000.0,4,20,91.0,0,15600.0,604032.0,131976.0,472056.0,1125000.0,4,48,90.0,0,27300.0,978978.0,171717.0,807261.0,2330000.0
1,15,8.0,0,21583.0,285759.0,134246.0,151513.0,976002.0,1,24,92.0,1,21756.0,287980.0,135351.0,152629.0,880000.0,1,25,92.0,1,21024.0,241554.0,123193.0,118361.0,697000.0,1,33,7.0,1,37491.0,503470.0,246700.0,256770.0,1662000.0
1,11,118.0,1,14440.0,406919.0,160428.0,246491.0,1933001.0,1,14,118.0,0,8838.0,228551.0,97041.0,131510.0,1065000.0,1,15,108.0,0,9815.0,287187.0,107769.0,179418.0,1327000.0,1,20,98.0,0,17185.0,484273.0,190925.0,293348.0,1400000.0
